,russian_title,itm_title,ganers,rating,year,status,Драма,Сверхъестественное,Реинкарнация,Сейнен,Шоу-бизнес,Игры,Повседневность,Уход за детьми,Ияшикей,Гарем,Комедия,Романтика,Школа,Сёнен,Экшен,Военное,Меха,Фантастика,Исторический,Организованная преступность,Антропоморфизм,Работа,Музыка,Сёдзе,Фэнтези,Приключения,Ужасы,Кровь,Спорт,Командный спорт,Психологическое,Триллер,Сёдзе Ай,Боевые искусства,Гэг юмор,CGDCT,Правонарушители,Детектив,Исекай,Вампиры,Культура отаку,Исполнительское искусство,Изобразительное искусство,Демоны,Махо-сёдзё,Медицина,Взрослые сейю,Путешествие во времени,Супер сила,Космос,Удостоено наград,Машины,Пародия,Питомцы,Дзёсей,Любовный многоугольник,Этти,Самураи,Сёнен Ай,Полиция,Игра с высокими ставками,Безумие,Детское,Выживание,Гурман,Обратный гарем,Романтический подтекст,Кроссдрессинг,Идолы (парни),Идолы (девушки),Смена пола
205,Дорохедоро,Dorohedoro,"['Экшен', 'Комедия', 'Фэнтези', 'Ужасы', 'Сейнен', 'Кровь']",8.1,2020,Finised,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
206,Дороро,Dororo,"['Экшен', 'Приключения', 'Сверхъестественное', 'Исторический', 'Демоны', 'Сёнен', 'Самураи']",8.2,2019,Finised,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
207,"Домашний питомец, иногда сидящий на моей голове","Doukyonin wa Hiza, Tokidoki, Atama no Ue. / hizaue","['Повседневность', 'Питомцы', 'Взрослые сейю']",7.7,2019,Finised,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
208,Одноклассник,Doukyuusei (Movie),"['Романтика', 'Школа', 'Сёнен Ай']",8.3,2016,Finised,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
209,Боевой континент,Douluo Dalu,"['Экшен', 'Приключения', 'Исторический', 'Романтика', 'Боевые искусства', 'Фэнтези', 'Реинкарнация']",7.9,2018,Finised,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
210,Боевой континент 2,Douluo Dalu 2nd Season,"['Экшен', 'Приключения', 'Исторический', 'Сверхъестественное', 'Боевые искусства', 'Фэнтези']",8.1,2018,Finised,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
211,Расколотая битвой синева небес 4,Doupo Cangqiong 4th Season,"['Экшен', 'Приключения', 'Демоны', 'Фэнтези', 'Боевые искусства', 'Романтика', 'Сверхъестественное']",7.9,2021,Finised,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
212,Расколотая битвой синева небес 5,Doupo Cangqiong: Nian Fan,"['Экшен', 'Приключения', 'Фэнтези', 'Боевые искусства']",8.0,2023,In process,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
213,Расколотая битвой синева небес: Трёхлетнее соглашение,Doupo Cangqiong: San Nian Zhi Yue,"['Экшен', 'Фэнтези', 'Боевые искусства']",8.0,2021,Finised,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
214,Доктор Стоун: Новый мир,Dr. Stone: New World,"['Приключения', 'Комедия', 'Фантастика', 'Сёнен', 'Путешествие во времени']",8.2,2023,Finised,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215,Доктор Стоун: Рюсуй,Dr. Stone: Ryuusui,"['Приключения', 'Комедия', 'Фантастика', 'Сёнен', 'Путешествие во времени']",8.2,2022,Finised,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
216,Доктор Стоун: Каменные войны,Dr. Stone: Stone Wars,"['Фантастика', 'Приключения', 'Сёнен', 'Комедия', 'Выживание', 'Путешествие во времени']",8.2,2021,Finised,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
